Restaurant Name,Inspection Date,Score,Address,Zip Code,Latitude,Longitude,Facility ID,Process Description
6M Grocery,17-01-14,90,"805 W FM 1626 RD, AUSTIN, TX 78652",78652,30.138053,-97.83102,2803436,Routine Inspection
6M Grocery,27-04-15,93,"805 W FM 1626 RD, AUSTIN, TX 78652",78652,30.138053,-97.83102,2803436,Routine Inspection
6M Grocery,05-02-16,88,"805 W FM 1626 RD, AUSTIN, TX 78652",78652,30.138053,-97.83102,2803436,Routine Inspection
6M Grocery,25-07-14,100,"805 W FM 1626 RD, AUSTIN, TX 78652",78652,30.138053,-97.83102,2803436,Routine Inspection
6M Grocery,21-10-15,87,"805 W FM 1626 RD, AUSTIN, TX 78652",78652,30.138053,-97.83102,2803436,Routine Inspection
6M Grocery,15-12-14,93,"805 W FM 1626 RD, AUSTIN, TX 78652",78652,30.138053,-97.83102,2803436,Routine Inspection
7 Eleven #36575,25-01-16,92,"15829 N IH 35 SVRD NB, AUSTIN, TX 78660",78660,30.433206,-97.600579,10874330,Routine Inspection
7 Eleven #36575,03-05-15,86,"15829 N IH 35 SVRD NB, AUSTIN, TX 78660",78660,30.433206,-97.600579,10874330,Routine Inspection
7 Eleven #36575,14-03-14,93,"15829 N IH 35 SVRD NB, AUSTIN, TX 78660",78660,30.433206,-97.600579,10874330,Routine Inspection
7 Eleven #36575,27-07-15,97,"15829 N IH 35 SVRD NB, AUSTIN, TX 78660",78660,30.433206,-97.600579,10874330,Routine Inspection
7 Eleven #36575,28-07-16,77,"15829 N IH 35 SVRD NB, AUSTIN, TX 78660",78660,30.433206,-97.600579,10874330,Routine Inspection
7 Eleven #36575,09-09-14,76,"15829 N IH 35 SVRD NB, AUSTIN, TX 78660",78660,30.433206,-97.600579,10874330,Routine Inspection
7-Eleven #36562H,29-01-15,78,"6422 S US 183 HWY SB, AUSTIN, TX 78744",78744,30.196311,-97.730807,10874472,Routine Inspection
7-Eleven #36562H,16-03-16,74,"6422 S US 183 HWY SB, AUSTIN, TX 78744",78744,30.196311,-97.730807,10874472,Routine Inspection
7-Eleven #36562H,25-03-15,72,"6422 S US 183 HWY SB, AUSTIN, TX 78744",78744,30.196311,-97.730807,10874472,Routine Inspection
7-Eleven #36562H,23-04-14,87,"6422 S US 183 HWY SB, AUSTIN, TX 78744",78744,30.196311,-97.730807,10874472,Routine Inspection
7-Eleven #36562H,16-08-16,80,"6422 S US 183 HWY SB, AUSTIN, TX 78744",78744,30.196311,-97.730807,10874472,Routine Inspection
7-Eleven #36562H,26-10-15,78,"6422 S US 183 HWY SB, AUSTIN, TX 78744",78744,30.196311,-97.730807,10874472,Routine Inspection
7-Eleven #36562H,28-10-14,85,"6422 S US 183 HWY SB, AUSTIN, TX 78744",78744,30.196311,-97.730807,10874472,Routine Inspection
7-Eleven 36559H,28-01-15,89,"3636 N FM 620 RD, AUSTIN, TX 78734",78734,30.40423,-97.853739,10874261,Routine Inspection
7-Eleven 36559H,02-02-16,75,"3636 N FM 620 RD, AUSTIN, TX 78734",78734,30.40423,-97.853739,10874261,Routine Inspection
7-Eleven 36559H,03-11-14,77,"3636 N FM 620 RD, AUSTIN, TX 78734",78734,30.40423,-97.853739,10874261,Routine Inspection
7-Eleven 36559H,17-04-15,85,"3636 N FM 620 RD, AUSTIN, TX 78734",78734,30.40423,-97.853739,10874261,Routine Inspection
7-Eleven 36559H,22-07-16,93,"3636 N FM 620 RD, AUSTIN, TX 78734",78734,30.40423,-97.853739,10874261,Routine Inspection
7-Eleven 36559H,25-08-15,86,"3636 N FM 620 RD, AUSTIN, TX 78734",78734,30.40423,-97.853739,10874261,Routine Inspection
7-Eleven 36559H,09-12-14,89,"3636 N FM 620 RD, AUSTIN, TX 78734",78734,30.40423,-97.853739,10874261,Routine Inspection
7-Eleven Convenience Store # 36564A,02-02-15,100,"7002 N FM 620 RD, AUSTIN, TX 78732",78732,30.404243,-97.853733,11066939,Routine Inspection
7-Eleven Convenience Store # 36564A,25-05-16,89,"7002 N FM 620 RD, AUSTIN, TX 78732",78732,30.404243,-97.853733,11066939,Routine Inspection
7-Eleven Convenience Store # 36564A,07-01-15,89,"7002 N FM 620 RD, AUSTIN, TX 78732",78732,30.404243,-97.853733,11066939,Routine Inspection
7-Eleven Convenience Store # 36564A,19-08-14,97,"7002 N FM 620 RD, AUSTIN, TX 78732",78732,30.404243,-97.853733,11066939,Routine Inspection
7-Eleven Convenience Store # 36564A,24-11-15,91,"7002 N FM 620 RD, AUSTIN, TX 78732",78732,30.404243,-97.853733,11066939,Routine Inspection
7-Eleven Convenience Store #36266A,19-08-16,82,"8600 E US 290 HWY WB, AUSTIN, TX 78754",78754,30.355886,-97.649386,11402314,Routine Inspection
7-Eleven Convenience Store #36597A,29-03-16,99,"5445 W US 290 HWY EB, AUSTIN, TX 78749",78749,30.217545,-97.855836,11087909,Routine Inspection
7-Eleven Convenience Store #36597A,04-03-15,94,"5445 W US 290 HWY EB, AUSTIN, TX 78749",78749,30.217545,-97.855836,11087909,Routine Inspection
7-Eleven Convenience Store #36597A,16-09-16,91,"5445 W US 290 HWY EB, AUSTIN, TX 78749",78749,30.217545,-97.855836,11087909,Routine Inspection
7-Eleven Convenience Store #36597A,10-01-15,93,"5445 W US 290 HWY EB, AUSTIN, TX 78749",78749,30.217545,-97.855836,11087909,Routine Inspection
7-Eleven Convenience Store #36597A,17-10-14,93,"5445 W US 290 HWY EB, AUSTIN, TX 78749",78749,30.217545,-97.855836,11087909,Routine Inspection
ABC's & 123's Infant and Child Care Cntr,26-02-15,100,"13419 E US 290 HWY EB, MANOR, TX 78653",78653,30.333223,-97.546388,2802997,Routine Inspection
ABC's & 123's Infant and Child Care Cntr,03-03-16,97,"13419 E US 290 HWY EB, MANOR, TX 78653",78653,30.333223,-97.546388,2802997,Routine Inspection
ABC's & 123's Infant and Child Care Cntr,24-03-14,97,"13419 E US 290 HWY EB, MANOR, TX 78653",78653,30.333223,-97.546388,2802997,Routine Inspection
ABC's & 123's Infant and Child Care Cntr,08-10-16,96,"13419 E US 290 HWY EB, MANOR, TX 78653",78653,30.333223,-97.546388,2802997,Routine Inspection
ABC's & 123's Infant and Child Care Cntr,20-08-15,100,"13419 E US 290 HWY EB, MANOR, TX 78653",78653,30.333223,-97.546388,2802997,Routine Inspection
ABC's & 123's Infant and Child Care Cntr,16-09-14,97,"13419 E US 290 HWY EB, MANOR, TX 78653",78653,30.333223,-97.546388,2802997,Routine Inspection
Applebee's,06-01-15,94,"5010 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,10870106,Routine Inspection
Applebee's,06-02-16,94,"5010 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,10870106,Routine Inspection
Applebee's,20-06-14,81,"5010 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,10870106,Routine Inspection
Applebee's,24-11-15,94,"5010 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,10870106,Routine Inspection
Applebee's,22-12-14,85,"5010 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,10870106,Routine Inspection
Asian Beverage Corp.,05-05-15,100,"1200 W HOWARD LN Bunit O, AUSTIN, TX 78660",78660,30.424899,-97.670246,2802746,Routine Inspection
Asian Beverage Corp.,18-06-14,100,"1200 W HOWARD LN Bunit O, AUSTIN, TX 78660",78660,30.424899,-97.670246,2802746,Routine Inspection
Asian Beverage Corp.,27-07-16,99,"1200 W HOWARD LN Bunit O, AUSTIN, TX 78660",78660,30.424899,-97.670246,2802746,Routine Inspection
Asian Beverage Corp.,11-05-15,99,"1200 W HOWARD LN Bunit O, AUSTIN, TX 78660",78660,30.424899,-97.670246,2802746,Routine Inspection
Asian Beverage Corp.,19-11-13,97,"1200 W HOWARD LN Bunit O, AUSTIN, TX 78660",78660,30.424899,-97.670246,2802746,Routine Inspection
Asian Beverage Corp.,17-12-14,100,"1200 W HOWARD LN Bunit O, AUSTIN, TX 78660",78660,30.424899,-97.670246,2802746,Routine Inspection
Austin's Park n Pizza,27-04-15,82,"16231 N IH 35 SVRD NB, AUSTIN, TX 78660",78660,30.433206,-97.600579,2801896,Routine Inspection
Austin's Park n Pizza,06-02-16,86,"16231 N IH 35 SVRD NB, AUSTIN, TX 78660",78660,30.433206,-97.600579,2801896,Routine Inspection
Austin's Park n Pizza,16-06-14,96,"16231 N IH 35 SVRD NB, AUSTIN, TX 78660",78660,30.433206,-97.600579,2801896,Routine Inspection
Austin's Park n Pizza,09-10-15,90,"16231 N IH 35 SVRD NB, AUSTIN, TX 78660",78660,30.433206,-97.600579,2801896,Routine Inspection
Austin's Park n Pizza,11-12-13,84,"16231 N IH 35 SVRD NB, AUSTIN, TX 78660",78660,30.433206,-97.600579,2801896,Routine Inspection
Austin's Park n Pizza,12-01-14,85,"16231 N IH 35 SVRD NB, AUSTIN, TX 78660",78660,30.433206,-97.600579,2801896,Routine Inspection
BC - Subway #15557,24-04-15,97,"11701 FM 2244 RD, BEE CAVE, TX 78738",78738,30.308607,-97.918477,10305357,Routine Inspection
BC - Baguette et Chocolat,03-12-15,100,"12101 FM 2244 RD Bldg 6, BEE CAVE, TX 78738",78738,30.307844,-97.926522,10393760,Routine Inspection
BC - Baguette et Chocolat,26-03-14,89,"12101 FM 2244 RD Bldg 6, BEE CAVE, TX 78738",78738,30.307844,-97.926522,10393760,Routine Inspection
BC - Baguette et Chocolat,04-12-16,89,"12101 FM 2244 RD Bldg 6, BEE CAVE, TX 78738",78738,30.307844,-97.926522,10393760,Routine Inspection
BC - Baguette et Chocolat,18-09-14,83,"12101 FM 2244 RD Bldg 6, BEE CAVE, TX 78738",78738,30.307844,-97.926522,10393760,Routine Inspection
BC - Baguette et Chocolat,23-09-15,97,"12101 FM 2244 RD Bldg 6, BEE CAVE, TX 78738",78738,30.307844,-97.926522,10393760,Routine Inspection
BC - Einstein Bros. Bagels #3633,20-05-15,94,"12532 FM 2244 RD Bunit 100, BEE CAVE, TX 78738",78738,30.30593,-97.936312,11258261,Routine Inspection
BC - Einstein Bros. Bagels #3633,27-06-16,98,"12532 FM 2244 RD Bunit 100, BEE CAVE, TX 78738",78738,30.30593,-97.936312,11258261,Routine Inspection
BC - Einstein Bros. Bagels #3633,16-11-15,96,"12532 FM 2244 RD Bunit 100, BEE CAVE, TX 78738",78738,30.30593,-97.936312,11258261,Routine Inspection
BC - Grace House of Lake Travis (East),01-05-15,100,"11825 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307777,-97.92295,10260860,Routine Inspection
BC - Grace House of Lake Travis (East),22-05-15,100,"11825 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307777,-97.92295,10260860,Routine Inspection
BC - Grace House of Lake Travis (East),17-06-14,92,"11825 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307777,-97.92295,10260860,Routine Inspection
BC - Grace House of Lake Travis (East),30-06-16,100,"11825 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307777,-97.92295,10260860,Routine Inspection
BC - Grace House of Lake Travis (East),23-11-15,100,"11825 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307777,-97.92295,10260860,Routine Inspection
BC - Grace House of Lake Travis (East),12-04-13,97,"11825 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307777,-97.92295,10260860,Routine Inspection
BC - Grace House of Lake Travis (West),01-05-15,100,"11825 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307777,-97.92295,10274273,Routine Inspection
BC - Grace House of Lake Travis (West),22-05-15,100,"11825 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307777,-97.92295,10274273,Routine Inspection
BC - Grace House of Lake Travis (West),17-06-14,96,"11825 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307777,-97.92295,10274273,Routine Inspection
BC - Grace House of Lake Travis (West),30-06-16,100,"11825 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307777,-97.92295,10274273,Routine Inspection
BC - Grace House of Lake Travis (West),23-11-15,100,"11825 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307777,-97.92295,10274273,Routine Inspection
BC - Grace House of Lake Travis (West),12-04-13,100,"11825 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307777,-97.92295,10274273,Routine Inspection
BC - Lake Hills Church,15-01-14,100,"11521 FM 2244 RD, BEE CAVE, TX 78738",78738,30.309714,-97.913357,10934346,Routine Inspection
BC - Lake Hills Church,16-03-15,100,"11521 FM 2244 RD, BEE CAVE, TX 78738",78738,30.309714,-97.913357,10934346,Routine Inspection
BC - Lake Hills Church,22-04-16,94,"11521 FM 2244 RD, BEE CAVE, TX 78738",78738,30.309714,-97.913357,10934346,Routine Inspection
BC - Lake Hills Church,23-07-14,100,"11521 FM 2244 RD, BEE CAVE, TX 78738",78738,30.309714,-97.913357,10934346,Routine Inspection
BC - Lake Hills Church,27-09-16,97,"11521 FM 2244 RD, BEE CAVE, TX 78738",78738,30.309714,-97.913357,10934346,Routine Inspection
BC - Lake Hills Church,29-09-15,100,"11521 FM 2244 RD, BEE CAVE, TX 78738",78738,30.309714,-97.913357,10934346,Routine Inspection
BC - Learn and Laugh Preschool,27-06-16,100,"11715 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307984,-97.919575,11276316,Routine Inspection
BC - Learn and Laugh Preschool,26-10-15,100,"11715 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307984,-97.919575,11276316,Routine Inspection
BC - Los Pinos Restaurant #2,02-12-14,78,"11715 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307984,-97.919575,10945087,Routine Inspection
BC - Los Pinos Restaurant #2,02-12-15,96,"11715 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307984,-97.919575,10945087,Routine Inspection
BC - Los Pinos Restaurant #2,02-12-16,90,"11715 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307984,-97.919575,10945087,Routine Inspection
BC - Los Pinos Restaurant #2,08-12-14,88,"11715 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307984,-97.919575,10945087,Routine Inspection
BC - Los Pinos Restaurant #2,24-08-15,87,"11715 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307984,-97.919575,10945087,Routine Inspection
BC - Los Pinos Restaurant #2,13-09-16,89,"11715 FM 2244 RD, BEE CAVE, TX 78738",78738,30.307984,-97.919575,10945087,Routine Inspection
BC - Subway #15557,06-03-16,96,"11701 FM 2244 RD, BEE CAVE, TX 78738",78738,30.308607,-97.918477,10305357,Routine Inspection
BC - Napolis Italian Restaurant,03-12-15,83,"11905 FM 2244 RD Unit 100, BEE CAVE, TX 78738",78738,30.307616,-97.923967,10631799,Routine Inspection
BC - Napolis Italian Restaurant,27-03-14,74,"11905 FM 2244 RD Unit 100, BEE CAVE, TX 78738",78738,30.307616,-97.923967,10631799,Routine Inspection
BC - Napolis Italian Restaurant,04-12-16,86,"11905 FM 2244 RD Unit 100, BEE CAVE, TX 78738",78738,30.307616,-97.923967,10631799,Routine Inspection
BC - Napolis Italian Restaurant,09-10-14,81,"11905 FM 2244 RD Unit 100, BEE CAVE, TX 78738",78738,30.307616,-97.923967,10631799,Routine Inspection
BC - Napolis Italian Restaurant,30-09-15,97,"11905 FM 2244 RD Unit 100, BEE CAVE, TX 78738",78738,30.307616,-97.923967,10631799,Routine Inspection
BC - Rocco's Grill,25-01-16,84,"12432 FM 2244 RD, BEE CAVE, TX 78738",78738,30.305878,-97.933441,11336728,Routine Inspection
BC - Rocco's Grill,30-08-16,88,"12432 FM 2244 RD, BEE CAVE, TX 78738",78738,30.305878,-97.933441,11336728,Routine Inspection
BC - Schmidt Family Barbecue,24-02-15,96,"12532 FM 2244 RD, BEE CAVE, TX 78738",78738,30.30593,-97.936312,10967911,Routine Inspection
BC - Schmidt Family Barbecue,04-08-16,94,"12532 FM 2244 RD, BEE CAVE, TX 78738",78738,30.30593,-97.936312,10967911,Routine Inspection
BC - Schmidt Family Barbecue,08-12-14,90,"12532 FM 2244 RD, BEE CAVE, TX 78738",78738,30.30593,-97.936312,10967911,Routine Inspection
BC - Schmidt Family Barbecue,21-09-15,96,"12532 FM 2244 RD, BEE CAVE, TX 78738",78738,30.30593,-97.936312,10967911,Routine Inspection
BC - Subway #15557,17-06-14,89,"11701 FM 2244 RD, BEE CAVE, TX 78738",78738,30.308607,-97.918477,10305357,Routine Inspection
BC - Subway #15557,11-05-15,99,"11701 FM 2244 RD, BEE CAVE, TX 78738",78738,30.308607,-97.918477,10305357,Routine Inspection
BC - Subway #15557,12-03-14,100,"11701 FM 2244 RD, BEE CAVE, TX 78738",78738,30.308607,-97.918477,10305357,Routine Inspection
BC - Subway #15557,12-12-13,97,"11701 FM 2244 RD, BEE CAVE, TX 78738",78738,30.308607,-97.918477,10305357,Routine Inspection
Bender Bar and Grill,01-12-15,77,"321 W BEN WHITE BLVD SVRD EB Unit 300, AUSTIN, TX 78745",78745,30.215387,-97.796012,10080957,Routine Inspection
Bender Bar and Grill,21-01-16,91,"321 W BEN WHITE BLVD SVRD EB Unit 300, AUSTIN, TX 78745",78745,30.215387,-97.796012,10080957,Routine Inspection
Bender Bar and Grill,23-06-14,86,"321 W BEN WHITE BLVD SVRD EB Unit 300, AUSTIN, TX 78745",78745,30.215387,-97.796012,10080957,Routine Inspection
Bender Bar and Grill,13-07-15,71,"321 W BEN WHITE BLVD SVRD EB Unit 300, AUSTIN, TX 78745",78745,30.215387,-97.796012,10080957,Routine Inspection
Bender Bar and Grill,25-08-16,90,"321 W BEN WHITE BLVD SVRD EB Unit 300, AUSTIN, TX 78745",78745,30.215387,-97.796012,10080957,Routine Inspection
Big Lots # 1822,29-05-15,96,"7101 W SH 71, AUSTIN, TX 78736",78736,30.2347,-97.877501,11199570,Routine Inspection
Big Lots # 1822,07-11-16,97,"7101 W SH 71, AUSTIN, TX 78736",78736,30.2347,-97.877501,11199570,Routine Inspection
Big Lots # 1822,12-07-15,92,"7101 W SH 71, AUSTIN, TX 78736",78736,30.2347,-97.877501,11199570,Routine Inspection
Bill Miller BBQ,01-07-16,92,"8700 E US 290 HWY WB, AUSTIN, TX 78754",78754,30.355886,-97.649386,2801889,Routine Inspection
Bill Miller BBQ,25-06-14,76,"8700 E US 290 HWY WB, AUSTIN, TX 78754",78754,30.355886,-97.649386,2801889,Routine Inspection
Bill Miller BBQ,30-06-15,89,"8700 E US 290 HWY WB, AUSTIN, TX 78754",78754,30.355886,-97.649386,2801889,Routine Inspection
Bill Miller BBQ,26-09-16,85,"8700 E US 290 HWY WB, AUSTIN, TX 78754",78754,30.355886,-97.649386,2801889,Routine Inspection
Bill Miller BBQ,22-12-14,77,"8700 E US 290 HWY WB, AUSTIN, TX 78754",78754,30.355886,-97.649386,2801889,Routine Inspection
Bill Miller BBQ,30-12-13,72,"8700 E US 290 HWY WB, AUSTIN, TX 78754",78754,30.355886,-97.649386,2801889,Routine Inspection
Boat House Grill,02-08-16,93,"6816 N FM 620 RD Unit B, AUSTIN, TX 78732",78732,30.40423,-97.853739,2801482,Routine Inspection
Boat House Grill,23-02-15,100,"6816 N FM 620 RD Unit B, AUSTIN, TX 78732",78732,30.40423,-97.853739,2801482,Routine Inspection
Boat House Grill,17-04-14,94,"6816 N FM 620 RD Unit B, AUSTIN, TX 78732",78732,30.40423,-97.853739,2801482,Routine Inspection
Boat House Grill,08-12-16,87,"6816 N FM 620 RD Unit B, AUSTIN, TX 78732",78732,30.40423,-97.853739,2801482,Routine Inspection
Boat House Grill,19-08-15,90,"6816 N FM 620 RD Unit B, AUSTIN, TX 78732",78732,30.40423,-97.853739,2801482,Routine Inspection
Boat House Grill,10-02-14,92,"6816 N FM 620 RD Unit B, AUSTIN, TX 78732",78732,30.40423,-97.853739,2801482,Routine Inspection
Bombshells,01-12-16,83,"15119 N IH 35 SVRD NB Bldg C, AUSTIN, TX 78660",78660,30.433206,-97.600579,11085152,Routine Inspection
Bombshells,02-05-15,80,"15119 N IH 35 SVRD NB Bldg C, AUSTIN, TX 78660",78660,30.433206,-97.600579,11085152,Routine Inspection
Bombshells,06-08-15,72,"15119 N IH 35 SVRD NB Bldg C, AUSTIN, TX 78660",78660,30.433206,-97.600579,11085152,Routine Inspection
Branch Bar-B-Que,29-01-16,87,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2800990,Routine Inspection
Branch Bar-B-Que,24-02-15,93,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2800990,Routine Inspection
Branch Bar-B-Que,05-06-14,85,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2800990,Routine Inspection
Branch Bar-B-Que,08-04-15,85,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2800990,Routine Inspection
Branch Bar-B-Que,14-10-16,86,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2800990,Routine Inspection
Branch Bar-B-Que,11-03-14,90,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2800990,Routine Inspection
Branch Bar-B-Que,14-11-13,87,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2800990,Routine Inspection
Bribery Bakery,20-01-16,79,"2013 W WELLS BRANCH PKWY Unit 109, AUSTIN, TX 78728",78728,30.434632,-97.68293,11276650,Routine Inspection
Bribery Bakery,16-06-16,88,"2013 W WELLS BRANCH PKWY Unit 109, AUSTIN, TX 78728",78728,30.434632,-97.68293,11276650,Routine Inspection
Bribery Bakery,08-05-15,93,"2013 W WELLS BRANCH PKWY Unit 109, AUSTIN, TX 78728",78728,30.434632,-97.68293,11276650,Routine Inspection
Carving Board Deli,21-03-14,100,"6448 E US 290 HWY WB, AUSTIN, TX 78752",78752,30.331728,-97.705158,2800214,Routine Inspection
Carving Board Deli,25-03-16,98,"6448 E US 290 HWY WB, AUSTIN, TX 78752",78752,30.331728,-97.705158,2800214,Routine Inspection
Carving Board Deli,04-03-15,100,"6448 E US 290 HWY WB, AUSTIN, TX 78752",78752,30.331728,-97.705158,2800214,Routine Inspection
Carving Board Deli,17-09-14,88,"6448 E US 290 HWY WB, AUSTIN, TX 78752",78752,30.331728,-97.705158,2800214,Routine Inspection
Carving Board Deli,24-09-15,100,"6448 E US 290 HWY WB, AUSTIN, TX 78752",78752,30.331728,-97.705158,2800214,Routine Inspection
Carving Board Deli,13-10-16,97,"6448 E US 290 HWY WB, AUSTIN, TX 78752",78752,30.331728,-97.705158,2800214,Routine Inspection
Chen Z Noodle House,02-11-15,84,"6705 W US 290 HWY Unit 606, AUSTIN, TX 78749",78749,30.235631,-97.853648,11119608,Routine Inspection
Chen Z Noodle House,03-03-16,77,"6705 W US 290 HWY Unit 606, AUSTIN, TX 78749",78749,30.235631,-97.853648,11119608,Routine Inspection
Chen Z Noodle House,21-07-15,83,"6705 W US 290 HWY Unit 606, AUSTIN, TX 78749",78749,30.235631,-97.853648,11119608,Routine Inspection
Chen Z Noodle House,09-07-16,77,"6705 W US 290 HWY Unit 606, AUSTIN, TX 78749",78749,30.235631,-97.853648,11119608,Routine Inspection
Chipotle Mexican Grill #847,01-07-16,98,"10515 N MOPAC EXPY NB Bunit 200, AUSTIN, TX 78758",78758,30.387069,-97.703656,10176932,Routine Inspection
Chipotle Mexican Grill #847,03-06-15,96,"10515 N MOPAC EXPY NB Bunit 200, AUSTIN, TX 78758",78758,30.387069,-97.703656,10176932,Routine Inspection
Chipotle Mexican Grill #847,29-05-14,90,"10515 N MOPAC EXPY NB Bunit 200, AUSTIN, TX 78758",78758,30.387069,-97.703656,10176932,Routine Inspection
Chipotle Mexican Grill #847,06-03-16,100,"10515 N MOPAC EXPY NB Bunit 200, AUSTIN, TX 78758",78758,30.387069,-97.703656,10176932,Routine Inspection
Chipotle Mexican Grill #847,22-07-15,95,"10515 N MOPAC EXPY NB Bunit 200, AUSTIN, TX 78758",78758,30.387069,-97.703656,10176932,Routine Inspection
Chipotle Mexican Grill #847,09-12-14,100,"10515 N MOPAC EXPY NB Bunit 200, AUSTIN, TX 78758",78758,30.387069,-97.703656,10176932,Routine Inspection
Circle K Store #2704682,02-10-16,75,"6500 S US 183 HWY SB, AUSTIN, TX 78744",78744,30.196311,-97.730807,10762040,Routine Inspection
Circle K Store #2704682,18-02-15,94,"6500 S US 183 HWY SB, AUSTIN, TX 78744",78744,30.196311,-97.730807,10762040,Routine Inspection
Circle K Store #2704682,28-03-14,88,"6500 S US 183 HWY SB, AUSTIN, TX 78744",78744,30.196311,-97.730807,10762040,Routine Inspection
Circle K Store #2704682,26-07-16,81,"6500 S US 183 HWY SB, AUSTIN, TX 78744",78744,30.196311,-97.730807,10762040,Routine Inspection
Circle K Store #2704682,27-07-15,93,"6500 S US 183 HWY SB, AUSTIN, TX 78744",78744,30.196311,-97.730807,10762040,Routine Inspection
Circle K Store #2704682,09-09-14,85,"6500 S US 183 HWY SB, AUSTIN, TX 78744",78744,30.196311,-97.730807,10762040,Routine Inspection
"Coffee Bean & Tea Leaf, The",05-09-16,96,"5030 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,10873741,Routine Inspection
"Coffee Bean & Tea Leaf, The",06-11-15,97,"5030 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,10873741,Routine Inspection
"Coffee Bean & Tea Leaf, The",08-05-14,100,"5030 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,10873741,Routine Inspection
"Coffee Bean & Tea Leaf, The",25-11-15,96,"5030 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,10873741,Routine Inspection
"Coffee Bean & Tea Leaf, The",12-10-13,100,"5030 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,10873741,Routine Inspection
"Coffee Bean & Tea Leaf, The",31-12-14,91,"5030 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,10873741,Routine Inspection
Corner Store #2102,28-01-16,94,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2803435,Routine Inspection
Corner Store #2102,13-02-14,93,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2803435,Routine Inspection
Corner Store #2102,13-03-15,100,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2803435,Routine Inspection
Corner Store #2102,08-08-14,97,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2803435,Routine Inspection
Corner Store #2102,21-08-15,97,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2803435,Routine Inspection
Corner Store #2102,13-10-16,89,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2803435,Routine Inspection
Corner Store #2102,12-05-14,97,"1779 W WELLS BRANCH PKWY, AUSTIN, TX 78728",78728,30.435345,-97.674328,2803435,Routine Inspection
Craigo's Pizza and Pastaria,26-01-16,93,"4970 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,2802243,Routine Inspection
Craigo's Pizza and Pastaria,03-09-15,70,"4970 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,2802243,Routine Inspection
Craigo's Pizza and Pastaria,07-06-16,96,"4970 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,2802243,Routine Inspection
Craigo's Pizza and Pastaria,14-08-15,93,"4970 W US 290 HWY WB, AUSTIN, TX 78735",78735,30.25735,-97.861277,2802243,Routine Inspection
